layer,example_id,baseline_mc_entropy,baseline_conf_signal,baseline_mc_logit_gap,baseline_mc_max_prob,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,post_mc_logit_gap,post_mc_max_prob,delta_mc_entropy,delta_conf_signal,delta_mc_logit_gap,delta_mc_max_prob,fit_r2_mc_entropy,fit_r2_conf,fit_r2_mc_gap,fit_r2_mc_max_prob
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,confidence,-3.0,0.22493083775043488,0.5691490113735199,2.8984375,0.9451811909675598,-0.04157809913158417,-0.055247518420219355,0.2265625,0.01351994276046753,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,confidence,-2.0,0.2531691789627075,0.5916246622800827,2.7421875,0.9361428022384644,-0.013339757919311523,-0.03277186751365657,0.0703125,0.00448155403137207,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,confidence,2.0,0.2585551142692566,0.6626157104969025,2.703125,0.9339825510978699,-0.007953822612762451,0.038219180703163214,0.03125,0.002321302890777588,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,confidence,3.0,0.2416236847639084,0.6827691555023193,2.78125,0.9391561150550842,-0.024885252118110657,0.05837262570858004,0.109375,0.007494866847991943,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,random,-3.0,0.3188350945711136,0.6331609301269054,2.359375,0.9096766412258148,0.05232615768909454,0.008764400333166167,-0.3125,-0.021984606981277466,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,random,-2.0,0.3000369071960449,0.6322298780083656,2.466796875,0.9183000028133392,0.03352797031402588,0.007833348214626334,-0.205078125,-0.013361245393753052,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,random,2.0,0.22905296832323074,0.5918733611702919,2.890625,0.9441361427307129,-0.0374559685587883,-0.032523168623447396,0.21875,0.012474894523620605,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,random,3.0,0.24638701230287552,0.5534905835986137,2.78515625,0.9370181858539581,-0.020121924579143524,-0.07090594619512558,0.11328125,0.005356937646865845,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,entropy,-3.0,0.7178479433059692,0.6600711822509765,1.4296875,0.7616159319877625,-0.03173559904098511,0.018506336212158137,0.1171875,0.019846200942993164,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,entropy,-2.0,0.7614207863807678,0.660583209991455,1.3671875,0.7438188195228577,0.011837244033813477,0.019018363952636674,0.0546875,0.002049088478088379,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,entropy,2.0,0.714676022529602,0.6146081924438476,1.375,0.7572529911994934,-0.034907519817352295,-0.026956653594970792,0.0625,0.015483260154724121,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,entropy,3.0,0.6957746744155884,0.5707927703857422,1.296875,0.7536846995353699,-0.05380886793136597,-0.0707720756530762,-0.015625,0.011914968490600586,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,confidence,-3.0,0.6526323556900024,0.616020679473877,1.453125,0.7802090048789978,-0.0969511866569519,-0.025544166564941406,0.140625,0.038439273834228516,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,confidence,-2.0,0.6932913064956665,0.6230506896972656,1.453125,0.7701989412307739,-0.05629223585128784,-0.018514156341552734,0.140625,0.02842921018600464,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,confidence,2.0,0.6725640296936035,0.6704292297363281,1.546875,0.783676266670227,-0.07701951265335083,0.028864383697509766,0.234375,0.041906535625457764,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,confidence,3.0,0.5759624242782593,0.6798062324523925,1.796875,0.826461911201477,-0.17362111806869507,0.03824138641357411,0.484375,0.08469218015670776,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,53,0.7495835423469543,0.6415648460388184,1.3125,0.7417697310447693,single_token,single_token,steering,random,-3.0,0.6531755030155182,0.644761872291565,1.484375,0.7816738188266754,-0.09640803933143616,0.0031970262527466486,0.171875,0.03990408778190613,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
