layer,example_id,baseline_mc_entropy,baseline_conf_signal,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,delta_mc_entropy,delta_conf_signal
4,92,0.7326215505599976,0.5214641571044922,ablation,entropy,ablate,0.7331894636154175,0.518313503265381,0.0005679130554199219,-0.0031506538391112837
4,92,0.7326215505599976,0.5214641571044922,ablation,confidence,ablate,0.7315064072608948,0.5222325325012207,-0.0011151432991027832,0.0007683753967284712
4,92,0.7326215505599976,0.5214641571044922,ablation,random,ablate,0.7324584126472473,0.521383794148763,-0.00016313791275024414,-8.036295572921848e-05
4,93,0.0006701729726046324,0.6591272801160811,ablation,entropy,ablate,0.0006894422695040703,0.6586303174495697,1.9269296899437904e-05,-0.0004969626665114468
4,93,0.0006701729726046324,0.6591272801160811,ablation,confidence,ablate,0.0006437057163566351,0.6608857855200767,-2.6467256247997284e-05,0.0017585054039955805
4,93,0.0006701729726046324,0.6591272801160811,ablation,random,ablate,0.0006706643422755102,0.6592122748494148,4.913696708778179e-07,8.499473333367646e-05
4,94,0.05163613706827164,0.4490922689437866,ablation,entropy,ablate,0.05387786030769348,0.44558775424957275,0.0022417232394218445,-0.003504514694213867
4,94,0.05163613706827164,0.4490922689437866,ablation,confidence,ablate,0.05124029889702797,0.4517071485519409,-0.0003958381712436676,0.0026148796081542636
4,94,0.05163613706827164,0.4490922689437866,ablation,random,ablate,0.05160037303964297,0.448714812596639,-3.576402862866951e-05,-0.0003774563471476422
4,95,0.27644824981689453,0.5176490783691406,ablation,entropy,ablate,0.2792198657989502,0.5162696838378906,0.002771615982055664,-0.0013793945312500222
4,95,0.27644824981689453,0.5176490783691406,ablation,confidence,ablate,0.2747436761856079,0.5192422866821289,-0.001704573631286621,0.001593208312988259
4,95,0.27644824981689453,0.5176490783691406,ablation,random,ablate,0.2780883212884267,0.5176738103230795,0.0016400714715321674,2.4731953938816886e-05
4,96,0.10712812840938568,0.45707406997680655,ablation,entropy,ablate,0.10503360629081726,0.4543427467346191,-0.0020945221185684204,-0.0027313232421874445
4,96,0.10712812840938568,0.45707406997680655,ablation,confidence,ablate,0.10332392156124115,0.4592782974243164,-0.0038042068481445312,0.0022042274475098655
4,96,0.10712812840938568,0.45707406997680655,ablation,random,ablate,0.10515216986338298,0.4565080960591634,-0.0019759585460027013,-0.0005659739176431255
4,97,0.000855088175740093,0.7499565020203589,ablation,entropy,ablate,0.0008516417583450675,0.7502852484583855,-3.4464173950254917e-06,0.00032874643802660586
4,97,0.000855088175740093,0.7499565020203589,ablation,confidence,ablate,0.0008482401608489454,0.7509814143180846,-6.8480148911476135e-06,0.001024912297725722
4,97,0.000855088175740093,0.7499565020203589,ablation,random,ablate,0.0008476638079931339,0.7502835417787234,-7.424367746959094e-06,0.00032703975836445576
4,98,9.731609316077083e-05,0.8901805058121681,ablation,entropy,ablate,9.575188596500084e-05,0.8888764798641204,-1.5642071957699955e-06,-0.0013040259480476823
4,98,9.731609316077083e-05,0.8901805058121681,ablation,confidence,ablate,9.735782805364579e-05,0.890373559296131,4.173489287495613e-08,0.00019305348396292388
4,98,9.731609316077083e-05,0.8901805058121681,ablation,random,ablate,9.552130601756896e-05,0.8903930728634198,-1.7947871432018732e-06,0.00021256705125172193
4,99,0.73497074842453,0.3154144287109375,ablation,entropy,ablate,0.7358420491218567,0.31639251708984373,0.0008713006973266602,0.0009780883789062278
4,99,0.73497074842453,0.3154144287109375,ablation,confidence,ablate,0.7265302538871765,0.316168212890625,-0.008440494537353516,0.0007537841796875222
4,99,0.73497074842453,0.3154144287109375,ablation,random,ablate,0.7357461452484131,0.31569824218750003,0.0007753968238830566,0.0002838134765625333
5,0,7.374650886049494e-05,0.7166760548949241,ablation,entropy,ablate,7.497528713429347e-05,0.7182315871119498,1.2287782737985253e-06,0.0015555322170256458
5,0,7.374650886049494e-05,0.7166760548949241,ablation,confidence,ablate,7.428649405483156e-05,0.7187094151973724,5.39985194336623e-07,0.0020333603024482727
5,0,7.374650886049494e-05,0.7166760548949241,ablation,random,ablate,7.408137268309171e-05,0.7164594357212385,3.3486382259677306e-07,-0.00021661917368565042
5,1,0.7212561964988708,0.6261752605438233,ablation,entropy,ablate,0.7183877229690552,0.6301031112670898,-0.002868473529815674,0.003927850723266513
5,1,0.7212561964988708,0.6261752605438233,ablation,confidence,ablate,0.7212561964988708,0.628764209151268,0.0,0.00258894860744463
5,1,0.7212561964988708,0.6261752605438233,ablation,random,ablate,0.7210265199343363,0.6260520954926808,-0.00022967656453454222,-0.0001231650511425153
5,2,1.0459718704223633,0.3191902160644531,ablation,entropy,ablate,1.0466655492782593,0.317730712890625,0.0006936788558959961,-0.0014595031738280917
5,2,1.0459718704223633,0.3191902160644531,ablation,confidence,ablate,1.0459718704223633,0.31827850341796876,0.0,-0.0009117126464843195
5,2,1.0459718704223633,0.3191902160644531,ablation,random,ablate,1.047314167022705,0.319292958577474,0.0013422966003417969,0.00010274251302089255
5,3,0.0005180365405976772,0.7513807445764542,ablation,entropy,ablate,0.00047064083628356457,0.7564778327941895,-4.739570431411266e-05,0.005097088217735246
5,3,0.0005180365405976772,0.7513807445764542,ablation,confidence,ablate,0.000493803876452148,0.7533415675163269,-2.423266414552927e-05,0.001960822939872653
5,3,0.0005180365405976772,0.7513807445764542,ablation,random,ablate,0.0005157119400488833,0.7509320269028347,-2.3246005487939083e-06,-0.0004487176736195364
5,4,0.026213958859443665,0.5326912164688111,ablation,entropy,ablate,0.025242537260055542,0.5342474818229676,-0.0009714215993881226,0.0015562653541564275
5,4,0.026213958859443665,0.5326912164688111,ablation,confidence,ablate,0.026282427832484245,0.5348262548446654,6.846897304058075e-05,0.00213503837585427
5,4,0.026213958859443665,0.5326912164688111,ablation,random,ablate,0.026142055168747902,0.5321364323298137,-7.190369069576263e-05,-0.000554784138997455
5,5,0.00012605817755684257,0.71741314381361,ablation,entropy,ablate,0.00011923607235075906,0.7187480852007866,-6.822105206083506e-06,0.0013349413871766025
5,5,0.00012605817755684257,0.71741314381361,ablation,confidence,ablate,0.00012605817755684257,0.7176855608820915,0.0,0.0002724170684814675
5,5,0.00012605817755684257,0.71741314381361,ablation,random,ablate,0.00012595989392139018,0.717542812724908,-9.828363545238972e-08,0.00012966891129806424
5,6,0.8596900105476379,0.6422719001770019,ablation,entropy,ablate,0.8635231852531433,0.645712947845459,0.003833174705505371,0.003441047668457098
5,6,0.8596900105476379,0.6422719001770019,ablation,confidence,ablate,0.8597122430801392,0.6425094604492188,2.2232532501220703e-05,0.0002375602722168857
5,6,0.8596900105476379,0.6422719001770019,ablation,random,ablate,0.8603232304255167,0.6421918233235676,0.0006332198778787879,-8.007685343425219e-05
5,7,0.40181252360343933,0.6440155029296875,ablation,entropy,ablate,0.394095242023468,0.6486237525939941,-0.0077172815799713135,0.004608249664306618
5,7,0.40181252360343933,0.6440155029296875,ablation,confidence,ablate,0.4059475064277649,0.6457823753356933,0.0041349828243255615,0.001766872406005815
5,7,0.40181252360343933,0.6440155029296875,ablation,random,ablate,0.4049333532651265,0.644562021891276,0.0031208296616871967,0.0005465189615885269
5,8,0.00012029499339405447,0.6732278317213058,ablation,entropy,ablate,0.00011516597442096099,0.6785735487937927,-5.12901897309348e-06,0.0053457170724868774
5,8,0.00012029499339405447,0.6732278317213058,ablation,confidence,ablate,0.00011846334382425994,0.6732386186718939,-1.8316495697945356e-06,1.0786950588093092e-05
5,8,0.00012029499339405447,0.6732278317213058,ablation,random,ablate,0.00011947850483314444,0.6733900805314382,-8.164885609100307e-07,0.00016224881013238157
5,9,1.2797024282917846e-05,0.4940751329064369,ablation,entropy,ablate,1.2220248208905105e-05,0.4971209332346916,-5.767760740127414e-07,0.0030458003282546886
5,9,1.2797024282917846e-05,0.4940751329064369,ablation,confidence,ablate,1.2622420399566181e-05,0.5002951413393021,-1.74603883351665e-07,0.006220008432865187
5,9,1.2797024282917846e-05,0.4940751329064369,ablation,random,ablate,1.2505814387016775e-05,0.4936408013105393,-2.9120989590107096e-07,-0.00043433159589761905
5,10,0.0015260317595675588,0.7218878954648971,ablation,entropy,ablate,0.0014054427156224847,0.7252829313278197,-0.00012058904394507408,0.0033950358629226685
5,10,0.0015260317595675588,0.7218878954648971,ablation,confidence,ablate,0.0015276665799319744,0.7250749066472053,1.6348203644156456e-06,0.0031870111823082414
5,10,0.0015260317595675588,0.7218878954648971,ablation,random,ablate,0.0015422959889595707,0.7232833256324133,1.6264229392011888e-05,0.0013954301675161984
5,11,0.00033712698495946825,0.6489417433738708,ablation,entropy,ablate,0.0003312022890895605,0.6514721900224685,-5.924695869907737e-06,0.002530446648597695
5,11,0.00033712698495946825,0.6489417433738708,ablation,confidence,ablate,0.00033134742989204824,0.649198344349861,-5.779555067420006e-06,0.0002566009759902288
5,11,0.00033712698495946825,0.6489417433738708,ablation,random,ablate,0.0003335869502431403,0.6496667901674906,-3.540034716327967e-06,0.0007250467936198435
5,12,0.5480306148529053,0.5286758422851562,ablation,entropy,ablate,0.5377143621444702,0.5309314727783203,-0.010316252708435059,0.002255630493164129
5,12,0.5480306148529053,0.5286758422851562,ablation,confidence,ablate,0.5475406646728516,0.5318111896514893,-0.0004899501800537109,0.003135347366333141
5,12,0.5480306148529053,0.5286758422851562,ablation,random,ablate,0.5500781536102295,0.5286496718724568,0.0020475387573242188,-2.6170412699366707e-05
5,13,0.0001836041483329609,0.6744292318820952,ablation,entropy,ablate,0.00017319656035397202,0.6772019758820533,-1.0407587978988886e-05,0.0027727439999580827
5,13,0.0001836041483329609,0.6744292318820952,ablation,confidence,ablate,0.0001836041483329609,0.6791273072361946,0.0,0.004698075354099385
5,13,0.0001836041483329609,0.6744292318820952,ablation,random,ablate,0.00018129355157725513,0.6748614365855853,-2.310596755705774e-06,0.0004322047034900356
5,14,1.1916505098342896,0.447467041015625,ablation,entropy,ablate,1.185713768005371,0.44737548828124996,-0.005936741828918457,-9.155273437505551e-05
5,14,1.1916505098342896,0.447467041015625,ablation,confidence,ablate,1.1832201480865479,0.44667358398437496,-0.0084303617477417,-0.0007934570312500555
5,14,1.1916505098342896,0.447467041015625,ablation,random,ablate,1.1888600587844849,0.4485727945963541,-0.0027904510498046875,0.001105753580729063
5,15,1.0200059413909912,0.6487410306930542,ablation,entropy,ablate,1.0114632844924927,0.651171612739563,-0.008542656898498535,0.0024305820465088113
5,15,1.0200059413909912,0.6487410306930542,ablation,confidence,ablate,1.0163459777832031,0.6492228388786316,-0.003659963607788086,0.0004818081855774148
5,15,1.0200059413909912,0.6487410306930542,ablation,random,ablate,1.0193143288294475,0.6490792910257975,-0.0006916125615437085,0.000338260332743312
5,16,0.03965812176465988,0.27619171142578125,ablation,entropy,ablate,0.03810001164674759,0.27394561767578124,-0.0015581101179122925,-0.002246093750000011
5,16,0.03965812176465988,0.27619171142578125,ablation,confidence,ablate,0.03947040066123009,0.27167816162109376,-0.0001877211034297943,-0.004513549804687489
5,16,0.03965812176465988,0.27619171142578125,ablation,random,ablate,0.04004133865237236,0.27610066731770827,0.00038321688771247864,-9.104410807297958e-05
5,17,0.0007249472546391189,0.7302702635526657,ablation,entropy,ablate,0.0006887344061397016,0.7345568299293518,-3.6212848499417305e-05,0.004286566376686118
5,17,0.0007249472546391189,0.7302702635526657,ablation,confidence,ablate,0.0007141345995478332,0.7335719108581542,-1.0812655091285706e-05,0.003301647305488542
5,17,0.0007249472546391189,0.7302702635526657,ablation,random,ablate,0.0007282053120434284,0.7311783313751219,3.258057404309511e-06,0.0009080678224562266
5,18,0.0003064962802454829,0.5094694525003434,ablation,entropy,ablate,0.00029746274231001735,0.5117257416248321,-9.033537935465574e-06,0.0022562891244887195
5,18,0.0003064962802454829,0.5094694525003434,ablation,confidence,ablate,0.000305824913084507,0.5150275602936745,-6.713671609759331e-07,0.005558107793331102
5,18,0.0003064962802454829,0.5094694525003434,ablation,random,ablate,0.00030904367061642307,0.5101467102766036,2.5473903709401506e-06,0.000677257776260265
5,19,0.0007304625469259918,0.530029010772705,ablation,entropy,ablate,0.0006989978719502687,0.5334081649780273,-3.146467497572303e-05,0.00337915420532231
5,19,0.0007304625469259918,0.530029010772705,ablation,confidence,ablate,0.0007304625469259918,0.5337594985961914,0.0,0.0037304878234863947
5,19,0.0007304625469259918,0.530029010772705,ablation,random,ablate,0.0007244643056765199,0.530472691853841,-5.998241249471903e-06,0.0004436810811360159
5,20,1.1185470819473267,0.343448257446289,ablation,entropy,ablate,1.1185444593429565,0.34343185424804684,-2.6226043701171875e-06,-1.640319824214309e-05
5,20,1.1185470819473267,0.343448257446289,ablation,confidence,ablate,1.1170785427093506,0.34456634521484375,-0.0014685392379760742,0.0011180877685547652
5,20,1.1185470819473267,0.343448257446289,ablation,random,ablate,1.118448535601298,0.3428579966227214,-9.854634602857182e-05,-0.0005902608235676121
5,21,0.08057229220867157,0.6009518653154373,ablation,entropy,ablate,0.08123329281806946,0.6037686914205551,0.0006610006093978882,0.002816826105117798
5,21,0.08057229220867157,0.6009518653154373,ablation,confidence,ablate,0.07852564007043839,0.6030781269073486,-0.002046652138233185,0.002126261591911316
5,21,0.08057229220867157,0.6009518653154373,ablation,random,ablate,0.07956921309232712,0.6001911371946336,-0.001003079116344452,-0.0007607281208037442
5,22,1.1924978494644165,0.5258880615234375,ablation,entropy,ablate,1.1968591213226318,0.5273330688476563,0.004361271858215332,0.0014450073242188166
5,22,1.1924978494644165,0.5258880615234375,ablation,confidence,ablate,1.1892834901809692,0.5268150329589844,-0.0032143592834472656,0.000926971435546875
5,22,1.1924978494644165,0.5258880615234375,ablation,random,ablate,1.1913328170776367,0.5252652486165365,-0.0011650323867797852,-0.0006228129069010269
5,23,0.373685747385025,0.902506536245346,ablation,entropy,ablate,0.39730387926101685,0.9026636183261871,0.02361813187599182,0.00015708208084108666
5,23,0.373685747385025,0.902506536245346,ablation,confidence,ablate,0.36703169345855713,0.9042429238557815,-0.0066540539264678955,0.0017363876104354858
5,23,0.373685747385025,0.902506536245346,ablation,random,ablate,0.3725554843743642,0.9017473960916201,-0.0011302630106608258,-0.0007591401537259124
5,24,0.0017127839382737875,0.7784109458327293,ablation,entropy,ablate,0.0016406273934990168,0.7801838532090186,-7.215654477477074e-05,0.0017729073762893233
5,24,0.0017127839382737875,0.7784109458327293,ablation,confidence,ablate,0.001688904594630003,0.7797640830278396,-2.3879343643784523e-05,0.001353137195110321
5,24,0.0017127839382737875,0.7784109458327293,ablation,random,ablate,0.0016895449565102656,0.7786326403419176,-2.3238981763521903e-05,0.00022169450918829714
5,25,0.0010300308931618929,0.7173298746347427,ablation,entropy,ablate,0.0009677656926214695,0.7232332125306129,-6.22652005404234e-05,0.005903337895870164
5,25,0.0010300308931618929,0.7173298746347427,ablation,confidence,ablate,0.0010211232583969831,0.7213922634720802,-8.907634764909744e-06,0.0040623888373374495
5,25,0.0010300308931618929,0.7173298746347427,ablation,random,ablate,0.0010371470901494224,0.718232569595178,7.116196987529523e-06,0.0009026949604352685
5,26,0.4333575367927551,0.6225112915039063,ablation,entropy,ablate,0.40789568424224854,0.6247325897216797,-0.025461852550506592,0.002221298217773393
5,26,0.4333575367927551,0.6225112915039063,ablation,confidence,ablate,0.4327787458896637,0.621183967590332,-0.0005787909030914307,-0.0013273239135742632
5,26,0.4333575367927551,0.6225112915039063,ablation,random,ablate,0.4341644545396169,0.6222190221150715,0.0008069177468617572,-0.00029226938883475384
5,27,0.00030238227918744087,0.9340105265378952,ablation,entropy,ablate,0.00028613299946300685,0.9345922380685806,-1.6249279724434018e-05,0.0005817115306854248
5,27,0.00030238227918744087,0.9340105265378952,ablation,confidence,ablate,0.00030238227918744087,0.9346643015742301,0.0,0.0006537750363349026
5,27,0.00030238227918744087,0.9340105265378952,ablation,random,ablate,0.0003021576073175917,0.9338128546873729,-2.246718698491472e-07,-0.0001976718505223296
5,28,0.27931833267211914,0.5075295448303222,ablation,entropy,ablate,0.2674795985221863,0.5119071960449219,-0.011838734149932861,0.004377651214599654
5,28,0.27931833267211914,0.5075295448303222,ablation,confidence,ablate,0.28111377358436584,0.5111706733703613,0.001795440912246704,0.0036411285400390625
5,28,0.27931833267211914,0.5075295448303222,ablation,random,ablate,0.2813187638918559,0.5085431416829428,0.0020004312197367535,0.0010135968526205907
5,29,0.006039053667336702,0.6973357558250427,ablation,entropy,ablate,0.005636313464492559,0.7003361418843269,-0.0004027402028441429,0.00300038605928421
5,29,0.006039053667336702,0.6973357558250427,ablation,confidence,ablate,0.005981480237096548,0.6988676950335502,-5.7573430240154266e-05,0.0015319392085074712
5,29,0.006039053667336702,0.6973357558250427,ablation,random,ablate,0.006017933910091718,0.6974109729131063,-2.1119757244984598e-05,7.521708806357275e-05
5,30,0.0005126840551383793,0.6197924941778182,ablation,entropy,ablate,0.000482013012515381,0.6245986670255661,-3.067104262299836e-05,0.004806172847747869
5,30,0.0005126840551383793,0.6197924941778182,ablation,confidence,ablate,0.0005178279243409634,0.6270012289285659,5.143869202584028e-06,0.007208734750747681
5,30,0.0005126840551383793,0.6197924941778182,ablation,random,ablate,0.000515204097609967,0.6202581351002057,2.520042471587658e-06,0.0004656409223874336
5,31,0.0008167130290530622,0.6905777364969253,ablation,entropy,ablate,0.0007721137953922153,0.6968311175704003,-4.459923366084695e-05,0.006253381073474951
5,31,0.0008167130290530622,0.6905777364969253,ablation,confidence,ablate,0.0008276604348793626,0.6951875910162926,1.0947405826300383e-05,0.00460985451936724
5,31,0.0008167130290530622,0.6905777364969253,ablation,random,ablate,0.0008210046022819976,0.6915973658363024,4.2915732289353645e-06,0.0010196293393770484
5,32,0.0028209127485752106,0.5303567886352538,ablation,entropy,ablate,0.0025920977350324392,0.5324263572692871,-0.00022881501354277134,0.002069568634033292
5,32,0.0028209127485752106,0.5303567886352538,ablation,confidence,ablate,0.0028209127485752106,0.5333949089050293,0.0,0.0030381202697754572
5,32,0.0028209127485752106,0.5303567886352538,ablation,random,ablate,0.0028372229232142368,0.5314633051554362,1.631017463902618e-05,0.0011065165201823435
5,33,0.01060150284320116,0.6830423340201377,ablation,entropy,ablate,0.010470138862729073,0.6855402767658233,-0.00013136398047208786,0.0024979427456855996
5,33,0.01060150284320116,0.6830423340201377,ablation,confidence,ablate,0.01060150284320116,0.6842889577150344,0.0,0.001246623694896698
5,33,0.01060150284320116,0.6830423340201377,ablation,random,ablate,0.010749167141815027,0.6832118093967438,0.00014766429861386675,0.00016947537660605416
5,34,0.0010531488806009293,0.6090967997908592,ablation,entropy,ablate,0.0010642112465575337,0.6111516192555427,1.106236595660448e-05,0.002054819464683555
5,34,0.0010531488806009293,0.6090967997908592,ablation,confidence,ablate,0.0010368861258029938,0.6086555555462837,-1.6262754797935486e-05,-0.0004412442445754783
5,34,0.0010531488806009293,0.6090967997908592,ablation,random,ablate,0.0010432004540537794,0.608553260564804,-9.94842654714989e-06,-0.0005435392260552119
5,35,5.8497160352999344e-05,0.6420816019177437,ablation,entropy,ablate,5.798435813630931e-05,0.6447158426046371,-5.128022166900337e-07,0.002634240686893441
5,35,5.8497160352999344e-05,0.6420816019177437,ablation,confidence,ablate,5.9287242038408294e-05,0.6434756428003311,7.900816854089499e-07,0.0013940408825874329
5,35,5.8497160352999344e-05,0.6420816019177437,ablation,random,ablate,5.8641917955052726e-05,0.6421055043737094,1.4475760205338173e-07,2.3902455965729708e-05
5,36,1.2732880115509033,0.26524658203125,ablation,entropy,ablate,1.2656571865081787,0.2617965698242188,-0.007630825042724609,-0.003450012207031228
5,36,1.2732880115509033,0.26524658203125,ablation,confidence,ablate,1.2719690799713135,0.261199951171875,-0.0013189315795898438,-0.004046630859375011
5,36,1.2732880115509033,0.26524658203125,ablation,random,ablate,1.271937608718872,0.2654637654622396,-0.00135040283203125,0.00021718343098958703
5,37,0.36644822359085083,0.7747757315635682,ablation,entropy,ablate,0.36361855268478394,0.7781793549656868,-0.0028296709060668945,0.0034036234021186385
5,37,0.36644822359085083,0.7747757315635682,ablation,confidence,ablate,0.3663225769996643,0.7775763228535653,-0.00012564659118652344,0.002800591289997101
5,37,0.36644822359085083,0.7747757315635682,ablation,random,ablate,0.3663644591967265,0.7738314484556517,-8.376439412433045e-05,-0.0009442831079164993
5,38,1.1598892211914062,0.4453521728515624,ablation,entropy,ablate,1.1585674285888672,0.44522705078125,-0.0013217926025390625,-0.00012512207031240008
5,38,1.1598892211914062,0.4453521728515624,ablation,confidence,ablate,1.1598892211914062,0.4439346313476562,0.0,-0.0014175415039062167
5,38,1.1598892211914062,0.4453521728515624,ablation,random,ablate,1.1598892211914062,0.4470855712890625,0.0,0.0017333984375000888
5,39,0.007620017044246197,0.43057403564453123,ablation,entropy,ablate,0.006901809945702553,0.432330322265625,-0.000718207098543644,0.0017562866210937833
5,39,0.007620017044246197,0.43057403564453123,ablation,confidence,ablate,0.0074266004376113415,0.4318611145019531,-0.00019341660663485527,0.0012870788574218528
5,39,0.007620017044246197,0.43057403564453123,ablation,random,ablate,0.007458666805177927,0.4311655680338542,-0.00016135023906826973,0.0005915323893229685
5,40,0.0013585810083895922,0.7641643092036247,ablation,entropy,ablate,0.0012583155184984207,0.7657743871212005,-0.00010026548989117146,0.0016100779175758362
5,40,0.0013585810083895922,0.7641643092036247,ablation,confidence,ablate,0.0013433484127745032,0.7644954383373259,-1.523259561508894e-05,0.00033112913370125785
5,40,0.0013585810083895922,0.7641643092036247,ablation,random,ablate,0.0013537950968990724,0.7641992494463921,-4.785911490519769e-06,3.49402427674006e-05
5,41,0.019501566886901855,0.693792726099491,ablation,entropy,ablate,0.020414017140865326,0.6978113621473312,0.0009124502539634705,0.004018636047840141
5,41,0.019501566886901855,0.693792726099491,ablation,confidence,ablate,0.01938791573047638,0.6939612224698066,-0.00011365115642547607,0.00016849637031557396
5,41,0.019501566886901855,0.693792726099491,ablation,random,ablate,0.019576378787557285,0.6935826073090235,7.481190065542973e-05,-0.00021011879046750614
5,42,0.004662400111556053,0.4520454406738281,ablation,entropy,ablate,0.004122165497392416,0.45167999267578124,-0.0005402346141636372,-0.0003654479980468861
5,42,0.004662400111556053,0.4520454406738281,ablation,confidence,ablate,0.004753200802952051,0.452008056640625,9.0800691395998e-05,-3.73840332031361e-05
5,42,0.004662400111556053,0.4520454406738281,ablation,random,ablate,0.0046995443602403,0.4527025858561198,3.7144248684247046e-05,0.0006571451822916519
5,43,1.0578477382659912,0.182440185546875,ablation,entropy,ablate,1.054742693901062,0.18167495727539062,-0.0031050443649291992,-0.0007652282714843694
5,43,1.0578477382659912,0.182440185546875,ablation,confidence,ablate,1.0578477382659912,0.1822845458984375,0.0,-0.00015563964843748335
5,43,1.0578477382659912,0.182440185546875,ablation,random,ablate,1.0580062866210938,0.18366470336914062,0.00015854835510253906,0.001224517822265625
5,44,0.004987017251551151,0.46391372680664056,ablation,entropy,ablate,0.004858923610299826,0.46554641723632817,-0.0001280936412513256,0.001632690429687611
5,44,0.004987017251551151,0.46391372680664056,ablation,confidence,ablate,0.004973005037754774,0.46620178222656244,-1.4012213796377182e-05,0.002288055419921886
5,44,0.004987017251551151,0.46391372680664056,ablation,random,ablate,0.005016751276950042,0.46511281331380205,2.9734025398890467e-05,0.0011990865071614953
5,45,0.00035388002288527787,0.5457920983433723,ablation,entropy,ablate,0.0003333158965688199,0.551156048476696,-2.0564126316457987e-05,0.005363950133323692
5,45,0.00035388002288527787,0.5457920983433723,ablation,confidence,ablate,0.000360421952791512,0.5524089723825455,6.541929906234145e-06,0.006616874039173215
5,45,0.00035388002288527787,0.5457920983433723,ablation,random,ablate,0.00035605519466723007,0.5478574350476265,2.1751717819522005e-06,0.002065336704254239
5,46,0.7140553593635559,0.5593362808227539,ablation,entropy,ablate,0.7176456451416016,0.5632201194763183,0.0035902857780456543,0.003883838653564453
5,46,0.7140553593635559,0.5593362808227539,ablation,confidence,ablate,0.7156888246536255,0.5627163410186767,0.00163346529006958,0.0033800601959228516
5,46,0.7140553593635559,0.5593362808227539,ablation,random,ablate,0.7169157465298971,0.5603591601053873,0.002860387166341183,0.0010228792826334487
5,47,1.26810884475708,0.353369140625,ablation,entropy,ablate,1.269431710243225,0.35030517578125,0.0013228654861450195,-0.0030639648437500444
5,47,1.26810884475708,0.353369140625,ablation,confidence,ablate,1.2675851583480835,0.3531524658203125,-0.000523686408996582,-0.0002166748046875111
5,47,1.26810884475708,0.353369140625,ablation,random,ablate,1.26810884475708,0.3537104288736979,0.0,0.00034128824869789076
5,48,0.6110272407531738,0.575153112411499,ablation,entropy,ablate,0.6144108176231384,0.5795969247817994,0.0033835768699645996,0.004443812370300337
5,48,0.6110272407531738,0.575153112411499,ablation,confidence,ablate,0.6062837839126587,0.5760515272617339,-0.004743456840515137,0.0008984148502348965
5,48,0.6110272407531738,0.575153112411499,ablation,random,ablate,0.6109064817428589,0.5740324159463247,-0.0001207590103149414,-0.00112069646517432
5,49,0.0005125449388287961,0.8217436209321021,ablation,entropy,ablate,0.0005210236995480955,0.8261789724230766,8.478760719299316e-06,0.004435351490974515
5,49,0.0005125449388287961,0.8217436209321021,ablation,confidence,ablate,0.0005190925439819694,0.824757246673107,6.547605153173208e-06,0.003013625741004944
5,49,0.0005125449388287961,0.8217436209321021,ablation,random,ablate,0.0005171812954358757,0.8221699625253677,4.636356607079506e-06,0.00042634159326560006
5,50,0.00015100953169167042,0.5868922859430312,ablation,entropy,ablate,0.0001465986861148849,0.592117241024971,-4.410845576785505e-06,0.005224955081939764
5,50,0.00015100953169167042,0.5868922859430312,ablation,confidence,ablate,0.00014979287516325712,0.5901090443134308,-1.2166565284132957e-06,0.003216758370399586
5,50,0.00015100953169167042,0.5868922859430312,ablation,random,ablate,0.00015393718786071986,0.5878222942352295,2.927656169049442e-06,0.0009300082921982478
5,51,0.00019796744163613766,0.5424499183893203,ablation,entropy,ablate,0.00019202797557227314,0.5456050068140029,-5.939466063864529e-06,0.003155088424682595
5,51,0.00019796744163613766,0.5424499183893203,ablation,confidence,ablate,0.00019574951147660613,0.5472060412168502,-2.2179301595315337e-06,0.004756122827529907
5,51,0.00019796744163613766,0.5424499183893203,ablation,random,ablate,0.00019809880177490413,0.5416584819555282,1.3136013876646757e-07,-0.000791436433792092
5,52,0.10345464944839478,0.4647737264633179,ablation,entropy,ablate,0.09099112451076508,0.46690067052841183,-0.0124635249376297,0.0021269440650939497
5,52,0.10345464944839478,0.4647737264633179,ablation,confidence,ablate,0.10093094408512115,0.4681487441062927,-0.0025237053632736206,0.00337501764297482
5,52,0.10345464944839478,0.4647737264633179,ablation,random,ablate,0.10378538817167282,0.46426844596862793,0.00033073872327804565,-0.0005052804946899525
5,53,0.699015200138092,0.5266868591308593,ablation,entropy,ablate,0.6993922591209412,0.5277868270874023,0.0003770589828491211,0.001099967956542991
5,53,0.699015200138092,0.5266868591308593,ablation,confidence,ablate,0.7036023139953613,0.5289331436157227,0.004587113857269287,0.0022462844848634145
5,53,0.699015200138092,0.5266868591308593,ablation,random,ablate,0.7029096285502116,0.5273878097534179,0.0038944284121195105,0.0007009506225585938
5,54,0.00034485358628444374,0.7387317657470703,ablation,entropy,ablate,0.00031112946453504264,0.7416698649525642,-3.372412174940109e-05,0.002938099205493816
5,54,0.00034485358628444374,0.7387317657470703,ablation,confidence,ablate,0.00034485358628444374,0.7404025688767433,0.0,0.0016708031296729375
5,54,0.00034485358628444374,0.7387317657470703,ablation,random,ablate,0.0003453928705615302,0.739221978187561,5.392842770864385e-07,0.0004902124404906338
5,55,0.006291838362812996,0.5941757202148438,ablation,entropy,ablate,0.00564788980409503,0.5967493057250977,-0.0006439485587179661,0.002573585510253884
5,55,0.006291838362812996,0.5941757202148438,ablation,confidence,ablate,0.006124317646026611,0.5953668594360351,-0.00016752071678638458,0.0011911392211912952
