layer,example_id,baseline_mc_entropy,baseline_conf_signal,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,delta_mc_entropy,delta_conf_signal,fit_r2_mc,fit_r2_conf
6,33,0.005201429594308138,0.935457870364189,single_token,single_token,ablation,confidence,ablate,0.005212053656578064,0.9351214334368706,1.0624062269926071e-05,-0.00033643692731843977,,
6,33,0.005201429594308138,0.935457870364189,single_token,single_token,ablation,random,ablate,0.005249858368188143,0.9352628926436105,4.842877388000488e-05,-0.00019497772057852636,,
6,34,0.08079671114683151,0.9309198215603829,single_token,single_token,ablation,entropy,ablate,0.08087784051895142,0.9307323589920997,8.112937211990356e-05,-0.00018746256828316987,,
6,34,0.08079671114683151,0.9309198215603829,single_token,single_token,ablation,confidence,ablate,0.07942261546850204,0.930915117263794,-0.0013740956783294678,-4.704296588942114e-06,,
6,34,0.08079671114683151,0.9309198215603829,single_token,single_token,ablation,random,ablate,0.08099428067604701,0.9308640792965889,0.00019756952921549942,-5.5742263794011926e-05,,
6,35,0.002646666020154953,0.9495327666401863,single_token,single_token,ablation,entropy,ablate,0.0026854872703552246,0.9495604783296585,3.8821250200271606e-05,2.7711689472242895e-05,,
6,35,0.002646666020154953,0.9495327666401863,single_token,single_token,ablation,confidence,ablate,0.0025969557464122772,0.949584373831749,-4.971027374267578e-05,5.16071915627192e-05,,
6,35,0.002646666020154953,0.9495327666401863,single_token,single_token,ablation,random,ablate,0.0026398226618766785,0.9495404531558354,-6.843358278274536e-06,7.686515649085734e-06,,
6,36,1.2413448095321655,0.6635270982980728,single_token,single_token,ablation,entropy,ablate,1.239760398864746,0.6631090074777602,-0.0015844106674194336,-0.0004180908203125222,,
6,36,1.2413448095321655,0.6635270982980728,single_token,single_token,ablation,confidence,ablate,1.2400095462799072,0.6642364084720611,-0.0013352632522583008,0.0007093101739883423,,
6,36,1.2413448095321655,0.6635270982980728,single_token,single_token,ablation,random,ablate,1.2400143543879192,0.663313716650009,-0.0013304551442463453,-0.00021338164806372628,,
6,37,0.188410684466362,0.9158110827207565,single_token,single_token,ablation,entropy,ablate,0.18593470752239227,0.9157745152711867,-0.0024759769439697266,-3.656744956981317e-05,,
6,37,0.188410684466362,0.9158110827207565,single_token,single_token,ablation,confidence,ablate,0.18931768834590912,0.9158397227525711,0.0009070038795471191,2.8640031814575195e-05,,
6,37,0.188410684466362,0.9158110827207565,single_token,single_token,ablation,random,ablate,0.18778096139431,0.9158839444319407,-0.000629723072052002,7.286171118414675e-05,,
6,38,1.2616602182388306,0.4923580169677735,single_token,single_token,ablation,entropy,ablate,1.260087251663208,0.4923580169677735,-0.0015729665756225586,0.0,,
6,38,1.2616602182388306,0.4923580169677735,single_token,single_token,ablation,confidence,ablate,1.2598881721496582,0.4930648803710937,-0.0017720460891723633,0.0007068634033202126,,
6,38,1.2616602182388306,0.4923580169677735,single_token,single_token,ablation,random,ablate,1.2613234122594197,0.49300460815429686,-0.0003368059794108813,0.000646591186523382,,
6,39,0.017071200534701347,0.9401768162846564,single_token,single_token,ablation,entropy,ablate,0.01707388646900654,0.9401768162846564,2.68593430519104e-06,0.0,,
6,39,0.017071200534701347,0.9401768162846564,single_token,single_token,ablation,confidence,ablate,0.01708109676837921,0.9402255967259406,9.896233677864075e-06,4.878044128420189e-05,,
6,39,0.017071200534701347,0.9401768162846564,single_token,single_token,ablation,random,ablate,0.01697615658243497,0.9401794070998827,-9.504395226637638e-05,2.5908152262443807e-06,,
6,40,0.015112470835447311,0.9491578191518782,single_token,single_token,ablation,entropy,ablate,0.015170583501458168,0.9495848879218101,5.811266601085663e-05,0.0004270687699318154,,
6,40,0.015112470835447311,0.9491578191518782,single_token,single_token,ablation,confidence,ablate,0.014919906854629517,0.9491587460041045,-0.0001925639808177948,9.268522263017331e-07,,
6,40,0.015112470835447311,0.9491578191518782,single_token,single_token,ablation,random,ablate,0.015092746975521246,0.949573657910029,-1.9723859926065387e-05,0.0004158387581507661,,
6,41,0.3900340795516968,0.9414246201515197,single_token,single_token,ablation,entropy,ablate,0.39159005880355835,0.9409761488437652,0.0015559792518615723,-0.0004484713077544944,,
6,41,0.3900340795516968,0.9414246201515197,single_token,single_token,ablation,confidence,ablate,0.39029914140701294,0.9409306362271308,0.0002650618553161621,-0.0004939839243889299,,
6,41,0.3900340795516968,0.9414246201515197,single_token,single_token,ablation,random,ablate,0.3912711242834727,0.9411421125133832,0.001237044731775938,-0.000282507638136531,,
6,42,0.029796453192830086,0.9452746555209159,single_token,single_token,ablation,entropy,ablate,0.029207203537225723,0.9452806711196899,-0.0005892496556043625,6.015598774000708e-06,,
6,42,0.029796453192830086,0.9452746555209159,single_token,single_token,ablation,confidence,ablate,0.0302668996155262,0.9450199887156485,0.0004704464226961136,-0.0002546668052674228,,
6,42,0.029796453192830086,0.9452746555209159,single_token,single_token,ablation,random,ablate,0.029794106880823772,0.9454219102859497,-2.346312006313439e-06,0.00014725476503374413,,
6,43,1.236251711845398,0.4923336029052735,single_token,single_token,ablation,entropy,ablate,1.2371896505355835,0.49228706359863283,0.0009379386901855469,-4.653930664066941e-05,,
6,43,1.236251711845398,0.4923336029052735,single_token,single_token,ablation,confidence,ablate,1.23841392993927,0.4924747467041016,0.0021622180938720703,0.0001411437988280695,,
6,43,1.236251711845398,0.4923336029052735,single_token,single_token,ablation,random,ablate,1.2366414467493694,0.4922321319580078,0.0003897349039714282,-0.00010147094726570272,,
6,44,0.15547186136245728,0.9343154102563858,single_token,single_token,ablation,entropy,ablate,0.15496531128883362,0.9345360651612281,-0.0005065500736236572,0.0002206549048423545,,
6,44,0.15547186136245728,0.9343154102563858,single_token,single_token,ablation,confidence,ablate,0.1590636521577835,0.9343111187219619,0.003591790795326233,-4.291534423828125e-06,,
6,44,0.15547186136245728,0.9343154102563858,single_token,single_token,ablation,random,ablate,0.15530292193094888,0.9343829264243443,-0.0001689394315083914,6.751616795852566e-05,,
6,45,0.0032140009570866823,0.9493948251008987,single_token,single_token,ablation,entropy,ablate,0.0032041817903518677,0.9493743330240249,-9.819166734814644e-06,-2.0492076873823706e-05,,
6,45,0.0032140009570866823,0.9493948251008987,single_token,single_token,ablation,confidence,ablate,0.0031705184374004602,0.9494349732995032,-4.3482519686222076e-05,4.014819860453933e-05,,
6,45,0.0032140009570866823,0.9493948251008987,single_token,single_token,ablation,random,ablate,0.0032203301476935544,0.9493942643205324,6.329190606872096e-06,-5.607803662543986e-07,,
6,46,1.2524333000183105,0.8445956259965897,single_token,single_token,ablation,entropy,ablate,1.2506535053253174,0.8442589700222015,-0.001779794692993164,-0.00033665597438814476,,
6,46,1.2524333000183105,0.8445956259965897,single_token,single_token,ablation,confidence,ablate,1.2538166046142578,0.8447818249464034,0.0013833045959472656,0.00018619894981375396,,
6,46,1.2524333000183105,0.8445956259965897,single_token,single_token,ablation,random,ablate,1.253804365793864,0.8446452741821607,0.0013710657755534594,4.964818557107176e-05,,
6,47,1.3225663900375366,0.6464149832725525,single_token,single_token,ablation,entropy,ablate,1.3221983909606934,0.6473815143108368,-0.0003679990768432617,0.0009665310382842573,,
6,47,1.3225663900375366,0.6464149832725525,single_token,single_token,ablation,confidence,ablate,1.3252544403076172,0.6470976054668426,0.0026880502700805664,0.0006826221942900501,,
6,47,1.3225663900375366,0.6464149832725525,single_token,single_token,ablation,random,ablate,1.3224613666534424,0.6469172656536101,-0.00010502338409423828,0.0005022823810575394,,
6,48,0.38459381461143494,0.9004291713237762,single_token,single_token,ablation,entropy,ablate,0.38089340925216675,0.9004143312573433,-0.0037004053592681885,-1.4840066432930676e-05,,
6,48,0.38459381461143494,0.9004291713237762,single_token,single_token,ablation,confidence,ablate,0.3910945653915405,0.8999208256602287,0.006500750780105591,-0.0005083456635475159,,
6,48,0.38459381461143494,0.9004291713237762,single_token,single_token,ablation,random,ablate,0.38392456372578937,0.9002185826500256,-0.000669250885645567,-0.0002105886737505669,,
6,49,0.0075574456714093685,0.9491396948695182,single_token,single_token,ablation,entropy,ablate,0.0074766152538359165,0.9491397008299828,-8.0830417573452e-05,5.9604645663569045e-09,,
6,49,0.0075574456714093685,0.9491396948695182,single_token,single_token,ablation,confidence,ablate,0.0072197760455310345,0.9491403594613075,-0.00033766962587833405,6.645917892678099e-07,,
6,49,0.0075574456714093685,0.9491396948695182,single_token,single_token,ablation,random,ablate,0.007446747583647569,0.9491541013121605,-0.00011069808776179978,1.4406442642278527e-05,,
6,50,0.0023297315929085016,0.9489212363958358,single_token,single_token,ablation,entropy,ablate,0.0023555117659270763,0.9489684268832206,2.5780173018574715e-05,4.719048738477394e-05,,
6,50,0.0023297315929085016,0.9489212363958358,single_token,single_token,ablation,confidence,ablate,0.0022785223554819822,0.9490103885531425,-5.1209237426519394e-05,8.915215730664894e-05,,
6,50,0.0023297315929085016,0.9489212363958358,single_token,single_token,ablation,random,ablate,0.0023328484191248813,0.9490908523400624,3.116826216379657e-06,0.00016961594422659765,,
6,51,0.006794215179979801,0.935646416246891,single_token,single_token,ablation,entropy,ablate,0.006859174929559231,0.9353110194206237,6.495974957942963e-05,-0.00033539682626737566,,
6,51,0.006794215179979801,0.935646416246891,single_token,single_token,ablation,confidence,ablate,0.006915304809808731,0.9354282215237617,0.0001210896298289299,-0.00021819472312933907,,
6,51,0.006794215179979801,0.935646416246891,single_token,single_token,ablation,random,ablate,0.006798036706944306,0.9353640099366505,3.821526964505224e-06,-0.0002824063102405683,,
6,52,0.2153112143278122,0.9440582513809204,single_token,single_token,ablation,entropy,ablate,0.21000969409942627,0.9440604194998741,-0.005301520228385925,2.168118953704834e-06,,
6,52,0.2153112143278122,0.9440582513809204,single_token,single_token,ablation,confidence,ablate,0.21830962598323822,0.944053554534912,0.0029984116554260254,-4.69684600834519e-06,,
6,52,0.2153112143278122,0.9440582513809204,single_token,single_token,ablation,random,ablate,0.21477858225504556,0.9442174762487411,-0.0005326320727666312,0.00015922486782071754,,
6,53,1.257550835609436,0.8036075010895729,single_token,single_token,ablation,entropy,ablate,1.259170413017273,0.8038553476333619,0.001619577407836914,0.0002478465437889543,,
6,53,1.257550835609436,0.8036075010895729,single_token,single_token,ablation,confidence,ablate,1.2584437131881714,0.8031850010156631,0.0008928775787353516,-0.0004225000739097595,,
6,53,1.257550835609436,0.8036075010895729,single_token,single_token,ablation,random,ablate,1.2583600680033367,0.803556444744269,0.0008092323939006274,-5.105634530389036e-05,,
6,54,0.0017673613037914038,0.9186786055564881,single_token,single_token,ablation,entropy,ablate,0.0017422226956114173,0.918681162595749,-2.5138608179986477e-05,2.5570392608864623e-06,,
6,54,0.0017673613037914038,0.9186786055564881,single_token,single_token,ablation,confidence,ablate,0.0017633968964219093,0.9185989171266555,-3.964407369494438e-06,-7.968842983252511e-05,,
6,54,0.0017673613037914038,0.9186786055564881,single_token,single_token,ablation,random,ablate,0.0017665932731082041,0.918729535738627,-7.680306831996369e-07,5.0930182138975155e-05,,
6,55,0.018357574939727783,0.9382157266139983,single_token,single_token,ablation,entropy,ablate,0.018584974110126495,0.9378489181399345,0.00022739917039871216,-0.0003668084740637845,,
6,55,0.018357574939727783,0.9382157266139983,single_token,single_token,ablation,confidence,ablate,0.018301546573638916,0.9379631876945496,-5.602836608886719e-05,-0.0002525389194487637,,
6,55,0.018357574939727783,0.9382157266139983,single_token,single_token,ablation,random,ablate,0.01843167593081792,0.9381973336140313,7.41009910901376e-05,-1.8392999966976298e-05,,
6,56,0.0023972359485924244,0.9496192514896392,single_token,single_token,ablation,entropy,ablate,0.0024374383501708508,0.9496191084384918,4.020240157842636e-05,-1.4305114737211966e-07,,
6,56,0.0023972359485924244,0.9496192514896392,single_token,single_token,ablation,confidence,ablate,0.00232332362793386,0.9496191918849944,-7.391232065856457e-05,-5.960464477539063e-08,,
6,56,0.0023972359485924244,0.9496192514896392,single_token,single_token,ablation,random,ablate,0.0024274281846980252,0.9495969295501708,3.0192236105600848e-05,-2.232193946838379e-05,,
6,57,1.2617908716201782,0.7923796370625495,single_token,single_token,ablation,entropy,ablate,1.2613805532455444,0.792633467912674,-0.00041031837463378906,0.00025383085012442574,,
6,57,1.2617908716201782,0.7923796370625495,single_token,single_token,ablation,confidence,ablate,1.2625951766967773,0.7929790839552879,0.0008043050765991211,0.0005994468927383867,,
6,57,1.2617908716201782,0.7923796370625495,single_token,single_token,ablation,random,ablate,1.2613892157872517,0.7925802951057751,-0.0004016558329265063,0.00020065804322555447,,
6,58,0.4206475615501404,0.8721717774868011,single_token,single_token,ablation,entropy,ablate,0.4206475615501404,0.8720765829086303,0.0,-9.519457817075416e-05,,
6,58,0.4206475615501404,0.8721717774868011,single_token,single_token,ablation,confidence,ablate,0.4208253026008606,0.8722221076488494,0.00017774105072021484,5.033016204836205e-05,,
6,58,0.4206475615501404,0.8721717774868011,single_token,single_token,ablation,random,ablate,0.4184761047363281,0.872102028131485,-0.002171456813812256,-6.97493553161177e-05,,
6,59,0.012832427397370338,0.9475981444120407,single_token,single_token,ablation,entropy,ablate,0.012936240993440151,0.9476020485162735,0.00010381359606981277,3.904104232788086e-06,,
6,59,0.012832427397370338,0.9475981444120407,single_token,single_token,ablation,confidence,ablate,0.012885256670415401,0.947464770078659,5.282927304506302e-05,-0.00013337433338167504,,
6,59,0.012832427397370338,0.9475981444120407,single_token,single_token,ablation,random,ablate,0.012840400449931622,0.9475116163492202,7.973052561283112e-06,-8.652806282050118e-05,,
6,60,0.048896417021751404,0.9463781118392944,single_token,single_token,ablation,entropy,ablate,0.04857293516397476,0.946377919614315,-0.00032348185777664185,-1.922249793784303e-07,,
6,60,0.048896417021751404,0.9463781118392944,single_token,single_token,ablation,confidence,ablate,0.04893169924616814,0.9460650980472565,3.528222441673279e-05,-0.00031301379203796387,,
6,60,0.048896417021751404,0.9463781118392944,single_token,single_token,ablation,random,ablate,0.04884126037359238,0.9463759834567705,-5.51566481590271e-05,-2.128382523891581e-06,,
6,61,0.2849927544593811,0.9217589601874351,single_token,single_token,ablation,entropy,ablate,0.28307265043258667,0.921752107143402,-0.0019201040267944336,-6.853044033028333e-06,,
6,61,0.2849927544593811,0.9217589601874351,single_token,single_token,ablation,confidence,ablate,0.29032257199287415,0.9216439515352248,0.005329817533493042,-0.0001150086522102578,,
6,61,0.2849927544593811,0.9217589601874351,single_token,single_token,ablation,random,ablate,0.28489798307418823,0.9218471601605414,-9.47713851928711e-05,8.819997310627326e-05,,
6,62,0.00973893329501152,0.9483371883630752,single_token,single_token,ablation,entropy,ablate,0.009736944921314716,0.9484222173690796,-1.9883736968040466e-06,8.50290060043779e-05,,
6,62,0.00973893329501152,0.9483371883630752,single_token,single_token,ablation,confidence,ablate,0.009535572491586208,0.9484220653772354,-0.00020336080342531204,8.487701416015625e-05,,
6,62,0.00973893329501152,0.9483371883630752,single_token,single_token,ablation,random,ablate,0.009699853137135506,0.9484616607427597,-3.908015787601471e-05,0.00012447237968449265,,
6,63,0.013626175932586193,0.9456517800688743,single_token,single_token,ablation,entropy,ablate,0.013173608109354973,0.9456222727894782,-0.00045256782323122025,-2.9507279396101538e-05,,
6,63,0.013626175932586193,0.9456517800688743,single_token,single_token,ablation,confidence,ablate,0.01391509734094143,0.9456146791577338,0.00028892140835523605,-3.710091114050851e-05,,
6,63,0.013626175932586193,0.9456517800688743,single_token,single_token,ablation,random,ablate,0.01352093710253636,0.9455781991283098,-0.00010523883004983324,-7.358094056453268e-05,,
6,64,0.003562662284821272,0.9401529312133788,single_token,single_token,ablation,entropy,ablate,0.003619074821472168,0.94015993475914,5.641253665089607e-05,7.0035457611083984e-06,,
6,64,0.003562662284821272,0.9401529312133788,single_token,single_token,ablation,confidence,ablate,0.0035337419249117374,0.9401453986763953,-2.8920359909534454e-05,-7.53253698348999e-06,,
6,64,0.003562662284821272,0.9401529312133788,single_token,single_token,ablation,random,ablate,0.0035534220902870097,0.9405360942085584,-9.240194534262166e-06,0.00038316299517959784,,
6,65,0.01657348871231079,0.9319591403007507,single_token,single_token,ablation,entropy,ablate,0.016108103096485138,0.9318208798766136,-0.0004653856158256531,-0.00013826042413711548,,
6,65,0.01657348871231079,0.9319591403007507,single_token,single_token,ablation,confidence,ablate,0.01655980944633484,0.9324405595660209,-1.3679265975952148e-05,0.00048141926527023315,,
6,65,0.01657348871231079,0.9319591403007507,single_token,single_token,ablation,random,ablate,0.016466989492376644,0.9323445866505304,-0.00010649921993414677,0.0003854463497797722,,
6,66,0.049514688551425934,0.9490712076425553,single_token,single_token,ablation,entropy,ablate,0.047760751098394394,0.9491151362657547,-0.00175393745303154,4.392862319946289e-05,,
6,66,0.049514688551425934,0.9490712076425553,single_token,single_token,ablation,confidence,ablate,0.04925331845879555,0.9491573214530945,-0.00026137009263038635,8.61138105392456e-05,,
6,66,0.049514688551425934,0.9490712076425553,single_token,single_token,ablation,random,ablate,0.0491675448914369,0.9490713626146317,-0.0003471436599890368,1.5497207639381116e-07,,
6,67,0.7247532606124878,0.9099028453230857,single_token,single_token,ablation,entropy,ablate,0.7260515689849854,0.9101002022624015,0.0012983083724975586,0.0001973569393157737,,
6,67,0.7247532606124878,0.9099028453230857,single_token,single_token,ablation,confidence,ablate,0.7253988981246948,0.9095704466104507,0.0006456375122070312,-0.0003323987126350181,,
6,67,0.7247532606124878,0.9099028453230857,single_token,single_token,ablation,random,ablate,0.7255752682685852,0.9098191797733307,0.0008220076560974121,-8.366554975502982e-05,,
6,68,0.0017796108731999993,0.9487657338380813,single_token,single_token,ablation,entropy,ablate,0.0017534460639581084,0.948766279220581,-2.6164809241890907e-05,5.453824997170287e-07,,
6,68,0.0017796108731999993,0.9487657338380813,single_token,single_token,ablation,confidence,ablate,0.0017495850333943963,0.9487660706043243,-3.0025839805603027e-05,3.367662430031615e-07,,
6,68,0.0017796108731999993,0.9487657338380813,single_token,single_token,ablation,random,ablate,0.0017913875247662265,0.9487132996320723,1.1776651566227205e-05,-5.2434206008977746e-05,,
6,69,1.1617774963378906,0.879505954682827,single_token,single_token,ablation,entropy,ablate,1.158454179763794,0.8793099969625473,-0.0033233165740966797,-0.0001959577202796936,,
6,69,1.1617774963378906,0.879505954682827,single_token,single_token,ablation,confidence,ablate,1.1589479446411133,0.878721821308136,-0.0028295516967773438,-0.0007841333746909651,,
6,69,1.1617774963378906,0.879505954682827,single_token,single_token,ablation,random,ablate,1.1612207492192586,0.8792592699329059,-0.0005567471186320727,-0.0002466847499210667,,
6,70,0.013328522443771362,0.9460325762629509,single_token,single_token,ablation,entropy,ablate,0.013197539374232292,0.9457841202616691,-0.00013098306953907013,-0.0002484560012817605,,
6,70,0.013328522443771362,0.9460325762629509,single_token,single_token,ablation,confidence,ablate,0.01334261056035757,0.9460275217890739,1.4088116586208344e-05,-5.054473876997534e-06,,
6,70,0.013328522443771362,0.9460325762629509,single_token,single_token,ablation,random,ablate,0.013275913273294767,0.9458924616376558,-5.260917047659498e-05,-0.00014011462529506247,,
6,71,0.013915431685745716,0.9390741050243376,single_token,single_token,ablation,entropy,ablate,0.01387037243694067,0.9390432164072989,-4.505924880504608e-05,-3.08886170387046e-05,,
6,71,0.013915431685745716,0.9390741050243376,single_token,single_token,ablation,confidence,ablate,0.013817884027957916,0.9393209353089331,-9.754765778779984e-05,0.0002468302845954895,,
6,71,0.013915431685745716,0.9390741050243376,single_token,single_token,ablation,random,ablate,0.013897319324314594,0.9389413818717003,-1.8112361431121826e-05,-0.00013272315263734846,,
6,72,0.8138364553451538,0.7917532622814178,single_token,single_token,ablation,entropy,ablate,0.8145550489425659,0.7916003704071044,0.0007185935974121094,-0.0001528918743134433,,
6,72,0.8138364553451538,0.7917532622814178,single_token,single_token,ablation,confidence,ablate,0.8102726936340332,0.7916722774505615,-0.0035637617111206055,-8.098483085638986e-05,,
6,72,0.8138364553451538,0.7917532622814178,single_token,single_token,ablation,random,ablate,0.8144190907478333,0.7917381505171458,0.0005826354026794434,-1.5111764272046635e-05,,
6,73,0.8117243051528931,0.8444198727607727,single_token,single_token,ablation,entropy,ablate,0.8093704581260681,0.8439282655715942,-0.002353847026824951,-0.0004916071891785112,,
6,73,0.8117243051528931,0.8444198727607727,single_token,single_token,ablation,confidence,ablate,0.8124249577522278,0.844211719930172,0.0007006525993347168,-0.00020815283060071632,,
6,73,0.8117243051528931,0.8444198727607727,single_token,single_token,ablation,random,ablate,0.8119906584421793,0.8444545581936835,0.00026635328928625857,3.4685432910852576e-05,,
6,74,0.006729211658239365,0.9446774691343307,single_token,single_token,ablation,entropy,ablate,0.0066132317297160625,0.9446946308016777,-0.00011597992852330208,1.7161667346998755e-05,,
6,74,0.006729211658239365,0.9446774691343307,single_token,single_token,ablation,confidence,ablate,0.006833920255303383,0.9445721819996833,0.00010470859706401825,-0.0001052871346474138,,
6,74,0.006729211658239365,0.9446774691343307,single_token,single_token,ablation,random,ablate,0.0067075444385409355,0.9446258833010992,-2.1667219698429108e-05,-5.158583323150445e-05,,
6,75,0.013654635287821293,0.9363496348261833,single_token,single_token,ablation,entropy,ablate,0.013686666265130043,0.9360840395092963,3.203097730875015e-05,-0.00026559531688696847,,
6,75,0.013654635287821293,0.9363496348261833,single_token,single_token,ablation,confidence,ablate,0.013950170949101448,0.9360812410712241,0.0002955356612801552,-0.00026839375495912865,,
6,75,0.013654635287821293,0.9363496348261833,single_token,single_token,ablation,random,ablate,0.01373304675022761,0.9359813133875529,7.841146240631681e-05,-0.00036832143863041455,,
6,76,0.9409496784210205,0.7890984654426574,single_token,single_token,ablation,entropy,ablate,0.9430906176567078,0.7891962647438049,0.002140939235687256,9.779930114750535e-05,,
6,76,0.9409496784210205,0.7890984654426574,single_token,single_token,ablation,confidence,ablate,0.9436674118041992,0.7891985058784485,0.002717733383178711,0.00010004043579114885,,
6,76,0.9409496784210205,0.7890984654426574,single_token,single_token,ablation,random,ablate,0.9404111504554749,0.7890821019808452,-0.0005385279655456543,-1.6363461812218816e-05,,
6,77,0.007251870818436146,0.9489875093102454,single_token,single_token,ablation,entropy,ablate,0.007139979396015406,0.948929189145565,-0.00011189142242074013,-5.832016468043655e-05,,
6,77,0.007251870818436146,0.9489875093102454,single_token,single_token,ablation,confidence,ablate,0.007180225104093552,0.949048338830471,-7.164571434259415e-05,6.082952022556931e-05,,
6,77,0.007251870818436146,0.9489875093102454,single_token,single_token,ablation,random,ablate,0.007209811204423507,0.9488489141066868,-4.205961401263902e-05,-0.00013859520355863353,,
6,78,0.016451368108391762,0.9466550350189208,single_token,single_token,ablation,entropy,ablate,0.016416659578680992,0.9468189984560013,-3.470852971076965e-05,0.00016396343708047212,,
6,78,0.016451368108391762,0.9466550350189208,single_token,single_token,ablation,confidence,ablate,0.01634790562093258,0.9468277424573898,-0.00010346248745918274,0.00017270743846897751,,
6,78,0.016451368108391762,0.9466550350189208,single_token,single_token,ablation,random,ablate,0.016432741036017735,0.9466631452242534,-1.8627072374027137e-05,8.110205332645393e-06,,
6,79,0.021716807037591934,0.949088230729103,single_token,single_token,ablation,entropy,ablate,0.02137492224574089,0.9486319154500961,-0.0003418847918510437,-0.0004563152790069136,,
6,79,0.021716807037591934,0.949088230729103,single_token,single_token,ablation,confidence,ablate,0.021836476400494576,0.9490882128477096,0.0001196693629026413,-1.7881393366003806e-08,,
6,79,0.021716807037591934,0.949088230729103,single_token,single_token,ablation,random,ablate,0.021783160666624706,0.9490607589483261,6.635362903277195e-05,-2.747178077688872e-05,,
6,80,0.6993621587753296,0.9359456688165664,single_token,single_token,ablation,entropy,ablate,0.6994534134864807,0.9358805567026137,9.125471115112305e-05,-6.511211395265892e-05,,
6,80,0.6993621587753296,0.9359456688165664,single_token,single_token,ablation,confidence,ablate,0.6982457637786865,0.9358819156885146,-0.0011163949966430664,-6.375312805173561e-05,,
6,80,0.6993621587753296,0.9359456688165664,single_token,single_token,ablation,random,ablate,0.6992797255516052,0.9357639496525129,-8.243322372436523e-05,-0.00018171916405351762,,
6,81,0.27882659435272217,0.939463160932064,single_token,single_token,ablation,entropy,ablate,0.2772810757160187,0.9394808992743492,-0.0015455186367034912,1.7738342285245068e-05,,
6,81,0.27882659435272217,0.939463160932064,single_token,single_token,ablation,confidence,ablate,0.27572715282440186,0.9394506558775901,-0.0030994415283203125,-1.250505447381034e-05,,
6,81,0.27882659435272217,0.939463160932064,single_token,single_token,ablation,random,ablate,0.27714428305625916,0.9392930154999096,-0.0016823112964630127,-0.00017014543215432276,,
6,82,0.584614098072052,0.9313089579343795,single_token,single_token,ablation,entropy,ablate,0.5826510190963745,0.9312719970941543,-0.0019630789756774902,-3.696084022519752e-05,,
6,82,0.584614098072052,0.9313089579343795,single_token,single_token,ablation,confidence,ablate,0.581627607345581,0.9312460288405419,-0.0029864907264709473,-6.292909383764922e-05,,
6,82,0.584614098072052,0.9313089579343795,single_token,single_token,ablation,random,ablate,0.5835744539896647,0.9314496606588363,-0.0010396440823873254,0.0001407027244567649,,
6,83,0.860876202583313,0.7838238924741745,single_token,single_token,ablation,entropy,ablate,0.8575313091278076,0.7841999381780624,-0.003344893455505371,0.00037604570388793945,,
6,83,0.860876202583313,0.7838238924741745,single_token,single_token,ablation,confidence,ablate,0.8608863353729248,0.7843537896871566,1.0132789611816406e-05,0.0005298972129821333,,
6,83,0.860876202583313,0.7838238924741745,single_token,single_token,ablation,random,ablate,0.8605616688728333,0.7834659020105997,-0.00031453371047973633,-0.0003579904635747644,,
6,84,0.0017893931362777948,0.949866135418415,single_token,single_token,ablation,entropy,ablate,0.0017697272123768926,0.9498785585165023,-1.966592390090227e-05,1.2423098087244178e-05,,
6,84,0.0017893931362777948,0.949866135418415,single_token,single_token,ablation,confidence,ablate,0.001763343345373869,0.9498848617076873,-2.6049790903925896e-05,1.8726289272241736e-05,,
6,84,0.0017893931362777948,0.949866135418415,single_token,single_token,ablation,random,ablate,0.0018031336755181353,0.949876524011294,1.3740539240340464e-05,1.038859287894045e-05,,
6,85,0.001182217849418521,0.9452345713973045,single_token,single_token,ablation,entropy,ablate,0.0011716214939951897,0.9455203458666801,-1.059635542333126e-05,0.00028577446937561035,,
6,85,0.001182217849418521,0.9452345713973045,single_token,single_token,ablation,confidence,ablate,0.001167915528640151,0.9454408109188079,-1.4302320778369904e-05,0.00020623952150344849,,
6,85,0.001182217849418521,0.9452345713973045,single_token,single_token,ablation,random,ablate,0.0011670334885517757,0.9452980602780977,-1.518436086674524e-05,6.348888079321657e-05,,
6,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,ablation,entropy,ablate,0.006422015372663736,0.9483475789427757,1.407228410243988e-05,-7.709264755251244e-05,,
6,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,ablation,confidence,ablate,0.006423466838896275,0.9485075548291205,1.5523750334978104e-05,8.288323879235282e-05,,
6,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,ablation,random,ablate,0.006381562910974026,0.948400531709194,-2.6380177587270737e-05,-2.4139881134144225e-05,,
6,87,1.1246535778045654,0.8512467995285988,single_token,single_token,ablation,entropy,ablate,1.124388337135315,0.8513015896081924,-0.0002652406692504883,5.479007959352522e-05,,
6,87,1.1246535778045654,0.8512467995285988,single_token,single_token,ablation,confidence,ablate,1.1257184743881226,0.8517715439200401,0.001064896583557129,0.0005247443914412342,,
6,87,1.1246535778045654,0.8512467995285988,single_token,single_token,ablation,random,ablate,1.1250685453414917,0.8514225150148075,0.00041496753692626953,0.00017571548620864963,,
6,88,0.463422954082489,0.9465668946504593,single_token,single_token,ablation,entropy,ablate,0.46664726734161377,0.946297362446785,0.003224313259124756,-0.0002695322036743164,,
6,88,0.463422954082489,0.9465668946504593,single_token,single_token,ablation,confidence,ablate,0.4581102728843689,0.9465741991996766,-0.005312681198120117,7.30454921726853e-06,,
