,mc_L12_c,mc_L12_e,mc_L12_rnorm,mc_L14_c,mc_L14_e,mc_L14_rnorm,mc_L15_c,mc_L15_e,mc_L15_rnorm,mc_L16_c,mc_L16_e,mc_L16_rnorm,mc_L18_c,mc_L18_e,mc_L18_rnorm,mc_L20_c,mc_L20_e,mc_L20_rnorm,mc_L24_c,mc_L24_e,mc_L24_rnorm,mc_L28_c,mc_L28_e,mc_L28_rnorm,mc_L31_c,mc_L31_e,mc_L31_rnorm,conf_L12_c,conf_L12_e,conf_L12_rnorm,conf_L14_c,conf_L14_e,conf_L14_rnorm,conf_L15_c,conf_L15_e,conf_L15_rnorm,conf_L16_c,conf_L16_e,conf_L16_rnorm,conf_L18_c,conf_L18_e,conf_L18_rnorm,conf_L20_c,conf_L20_e,conf_L20_rnorm,conf_L24_c,conf_L24_e,conf_L24_rnorm,conf_L28_c,conf_L28_e,conf_L28_rnorm,conf_L31_c,conf_L31_e,conf_L31_rnorm,mc_entropy,conf_signal
conf_L20_rnorm,0.6209314479375133,-0.6169127454219778,-0.14036474093983392,0.5504052960185062,-0.6024800727287237,0.10030638650548519,0.5257666323472886,-0.5789143119060131,-0.029148880418383934,0.5166163176015509,-0.5599521643533205,0.21660092293842678,0.4920335606445585,-0.5166931255985208,0.32114151375289307,0.47299817844779757,-0.5104992574107723,0.3350145589344649,0.4517781270172525,-0.5044983920171414,-0.09013965154623053,0.4467296715994648,-0.49855491707511607,-0.100623275048035,0.4746435640301652,-0.49029894280965886,-0.43966368710368364,0.43453738846558854,-0.5980165641354928,-0.18056608661531448,0.6068378093212264,-0.5763132436457566,-0.012874811512432274,0.5747501979883176,-0.5477835570203515,0.5745655334834595,0.5664231658643731,-0.5353095520602345,0.6764923363011888,0.5678999864472822,-0.5684984037852852,0.8449311052313405,0.5548642736720701,-0.5494570618094721,1.0,0.5571195235195049,-0.5696841031971606,-0.22617025808246055,0.5624081975419399,-0.5782165950097721,0.012747260775946357,0.5785414735587564,-0.6034093672018486,-0.547130009610765,-0.3097310334503475,0.3682896528250322
conf_L24_c,0.7899158721699433,-0.773263904747199,-0.07178068915816029,0.9110806101381773,-0.8864240595085935,0.12033546052168999,0.8975041192774122,-0.8850593926569736,-0.1618695370351139,0.8832556849871335,-0.8824213975322861,0.3704636421594782,0.8901296288973645,-0.8886842295500981,0.5562833227909385,0.8898835659281119,-0.8795612790705708,0.5603058157895925,0.8780505637749565,-0.8759061697976187,-0.2710086088691966,0.8785083162896721,-0.8806312860318053,-0.08013583501160869,0.8592984946383294,-0.850335261799068,-0.7700534758830199,0.655553269240475,-0.7144025323880651,-0.27944036416218565,0.9024239030545018,-0.8827558772411694,-0.18375245801767312,0.983117020010691,-0.9533545637913016,0.5181844903917289,0.9913989748311044,-0.9689718645972257,0.7215121955952886,0.9934421320331922,-0.9920851872193497,0.7628827578094672,0.9983503102018736,-0.9871525802129242,0.5571195235195049,1.0,-0.9756146723448433,-0.8583502077024555,0.9993423078819366,-0.9679508212798011,-0.3720998167701864,0.9873930043382239,-0.9432742517859634,-0.9570560854661867,-0.7889394661384884,0.9185120806698487
conf_L24_e,-0.7913972096889851,0.7930401466144996,0.06713595815939612,-0.8890863781996988,0.8935633452607588,-0.1185745356107655,-0.8734449828183412,0.8924123082809995,0.15196734396700917,-0.8643814218028122,0.8896141384069516,-0.42311873870439715,-0.8796074568634011,0.8936209558626604,-0.5444121415629568,-0.8799257870917249,0.8870064443272083,-0.5291619356959095,-0.8699004380471682,0.8839695788164138,0.2873413008233363,-0.8676053145064724,0.8865109841757476,0.10922855059291722,-0.8465800437377359,0.848201091349189,0.7628698704104677,-0.6698982321454764,0.7420339218741446,0.30759813218100374,-0.893835670474056,0.9084885407483946,0.13522850481065432,-0.9672339296622637,0.978122885948499,-0.511380984053594,-0.9700174368969602,0.985040179560895,-0.7658682267073622,-0.9524011560255453,0.9906164298279415,-0.7512577719332445,-0.9679111891372659,0.9951658074646232,-0.5696841031971606,-0.9756146723448433,1.0,0.8532987228871534,-0.9759357269436347,0.9974509378834959,0.39840710854714356,-0.9857652247359535,0.9804216212971912,0.9777357695060145,0.7539221524790944,-0.8340003369971943
conf_L24_rnorm,-0.5523644347243297,0.5271652108586657,0.08894846066830746,-0.724637310145687,0.6847215776655861,-0.047250214589471665,-0.7316223113725668,0.701181130539417,0.21225697496163892,-0.7316769100039703,0.7105066938341826,-0.26082633519373827,-0.7495855103436752,0.7486252699949277,-0.4179088818635223,-0.7582936276556561,0.7423221070849126,-0.4333229923986354,-0.7574811612469388,0.7433749571449099,0.3218409873228588,-0.7593079484696709,0.7446443462959648,0.07379381443469155,-0.7205330235503024,0.705347638972944,0.6446351588858368,-0.4619771211934773,0.47000211961171706,0.1939028947437851,-0.686072639397797,0.6789844713810262,0.1582473707447616,-0.8132397967213144,0.799138260203675,-0.3175171042583728,-0.8347387013418259,0.8270037024797877,-0.5493608151042992,-0.8476732505235502,0.8624904621562084,-0.5308410552159996,-0.860012316118865,0.8714084905126647,-0.22617025808246055,-0.8583502077024555,0.8532987228871534,1.0,-0.8543686927061078,0.845284322735629,0.6576523910707327,-0.8464907507939172,0.8164150628879087,0.8529049560467791,0.7183999486792924,-0.8315072604369093
conf_L28_c,0.7928509501635108,-0.7762659233461509,-0.07754898390547506,0.913543263743504,-0.886478548065774,0.12285542516292053,0.8988658001812487,-0.8848173746385244,-0.15643978435416123,0.8832360044776714,-0.8817732954339204,0.3713342949935361,0.8926306885332269,-0.8881138557530045,0.5601036674783104,0.8914174537587545,-0.878603342879532,0.5615296647567727,0.8795519738117373,-0.8748340583787352,-0.2653314839408837,0.8800330071498212,-0.8798778942554365,-0.07894433251511392,0.859770476934323,-0.8499378646406878,-0.768150123120939,0.6584853281578001,-0.7161763116412232,-0.2823873738532537,0.903974767988578,-0.883266281392698,-0.18467500429778566,0.9842305490824707,-0.953719589984789,0.5261608672977617,0.991186832614416,-0.9682392898394079,0.7258756870169917,0.9923711073105479,-0.9914943508752551,0.7637222525109597,0.9971191354972021,-0.9865075957204009,0.5624081975419399,0.9993423078819366,-0.9759357269436347,-0.8543686927061078,1.0,-0.9694987247556863,-0.36576696441747053,0.98989111122817,-0.9473013470165472,-0.9594968991407763,-0.7856825137678521,0.9139462180536073
conf_L28_e,-0.793578941226515,0.7960607649471503,0.08050566591272579,-0.8807568711419237,0.8891262445230923,-0.11557158511309282,-0.8648463735854798,0.8877122358786214,0.15149379779658484,-0.8557934473405131,0.8838738400031325,-0.41743818959464557,-0.8685821559228469,0.8817634140094155,-0.5254924625364537,-0.8695548616573093,0.8774447533340782,-0.5159889643668522,-0.8569617282895047,0.8741100016221938,0.2864987749277909,-0.8549513960838484,0.8786820375679717,0.12869640528076579,-0.8449205698547515,0.8481631602563651,0.7674183479092896,-0.6641935118104544,0.7411519771770183,0.30554583912074423,-0.8844442209919124,0.9006861144450308,0.12451676611480039,-0.9614057082755891,0.9723743939342626,-0.5299644941994497,-0.9639616341781112,0.9785766437213202,-0.776713903019264,-0.9440553348169739,0.9847006154816252,-0.7503540958894473,-0.9602010879260702,0.990554306207857,-0.5782165950097721,-0.9679508212798011,0.9974509378834959,0.845284322735629,-0.9694987247556863,1.0,0.40666678568591086,-0.9835402516630227,0.9874388419560994,0.9780499238901654,0.7423030203788431,-0.8160934587480526
conf_L28_rnorm,-0.20073380181979925,0.18144256458703223,0.07113252145547522,-0.2617659596818639,0.2534946500771651,0.010835686086134208,-0.2549274975158465,0.2660845996591123,0.16596258396960875,-0.2657894274509408,0.26885252238596585,0.0032521330928872603,-0.2800751025818859,0.29219563155527045,-0.018740014323377883,-0.2864287925088182,0.2893668056880659,-0.076957385344208,-0.28224424322032665,0.2931479609357336,0.19406169425261838,-0.27472781665231705,0.2876255873329433,0.04319652028180704,-0.2616520697335836,0.26149370828288226,0.25313000917813827,-0.1548877756414693,0.14714896494967178,0.052659788662384625,-0.2675868036138971,0.2608758921425229,0.07429186892989291,-0.32228414960218016,0.3444563256504426,-0.049409699767494035,-0.34808604623233386,0.3552067210975905,-0.20588340408915554,-0.3783320228688494,0.400912596234576,-0.15656612985913765,-0.38472872378144135,0.4111779347297343,0.012747260775946357,-0.3720998167701864,0.39840710854714356,0.6576523910707327,-0.36576696441747053,0.40666678568591086,1.0,-0.37498852178088343,0.4043207183322756,0.4172930147825451,0.27610999267327163,-0.36383536010966805
conf_L31_c,0.8013308208980997,-0.7939798440501163,-0.07573870497543685,0.9112691284228496,-0.893526634958944,0.12925369812377,0.8902516232732861,-0.8907613772581681,-0.14966024704371703,0.8756775340664881,-0.8867107280208123,0.3935596292786929,0.8899006771944523,-0.8906948340028492,0.5573734865050926,0.8889810933875247,-0.8819493022761529,0.554171675604864,0.8776343856661394,-0.8788202743525801,-0.27062516513361223,0.8758079672567336,-0.8832613641333678,-0.09228147129705012,0.8549776538614856,-0.8507145091981626,-0.7649254313781326,0.6733056921511202,-0.7355226776653647,-0.29456697018303946,0.9087834647251777,-0.8981219544696715,-0.1730841445946902,0.9828241794476537,-0.9663928193202417,0.5410255683011982,0.9850873034959307,-0.9755388767615388,0.7473739323441342,0.9715562301228094,-0.988429305762189,0.7604192885066716,0.9811381228526608,-0.9867564294266257,0.5785414735587564,0.9873930043382239,-0.9857652247359535,-0.8464907507939172,0.98989111122817,-0.9835402516630227,-0.37498852178088343,1.0,-0.978475555539794,-0.9821800295617584,-0.7627755685456102,0.8610849365183465
conf_L31_e,-0.7974622787473207,0.8040893865314332,0.08129259378905947,-0.8701692281189073,0.8810648781947451,-0.1220152604977436,-0.8467730777302906,0.8772357597775927,0.14121942643953406,-0.8375641306810219,0.8715072102481577,-0.4129902821687143,-0.8496120311855541,0.8648094610199224,-0.5112176850593865,-0.8490349225375985,0.8600884591919294,-0.5039568889431725,-0.8354438758333107,0.8570558299439195,0.2780561802716573,-0.8309557282091761,0.8613191413223049,0.13764145346822457,-0.8256015442223819,0.8328345936812402,0.7511309586812064,-0.6671253287471698,0.7459721331788016,0.3081512765343965,-0.8774247651230999,0.8907942796672476,0.1203492167712608,-0.9454620631529598,0.9567460121945672,-0.5524306216850359,-0.9445226437719558,0.9583205959237733,-0.7826298675960633,-0.9176504229937141,0.9630525901285145,-0.7521460235742402,-0.9337724458273585,0.9682709358268407,-0.6034093672018486,-0.9432742517859634,0.9804216212971912,0.8164150628879087,-0.9473013470165472,0.9874388419560994,0.4043207183322756,-0.978475555539794,1.0,0.9833514227110963,0.7071549477942388,-0.7651200058816535
conf_L31_rnorm,-0.7768493460637593,0.7717247996898013,0.06996649021307517,-0.8768659852671895,0.8743880850676229,-0.12365849905221006,-0.8590702295441556,0.8750332992474089,0.15237857537249577,-0.8521910016072013,0.8745051432891485,-0.41382573351116086,-0.8632086289500194,0.8757297205559469,-0.5357737481379025,-0.866017949715478,0.8716430770816157,-0.5334141105030599,-0.8540030504403197,0.8678820433754437,0.2865985676481705,-0.8530132433113709,0.8731457967643299,0.11937736077146194,-0.84081038644694,0.8428665589557641,0.7631062890665786,-0.663740065341576,0.7184446789216913,0.2897278379248139,-0.872027940261203,0.8816275965466084,0.14791070621278024,-0.9516909258446393,0.9572098294843888,-0.5020961584537682,-0.9557097452545117,0.9651400695967096,-0.7340136391830485,-0.9341631900024435,0.9697150241730467,-0.7241504117156289,-0.9496191520033976,0.9746287654282293,-0.547130009610765,-0.9570560854661867,0.9777357695060145,0.8529049560467791,-0.9594968991407763,0.9780499238901654,0.4172930147825451,-0.9821800295617584,0.9833514227110963,1.0,0.7423298884774902,-0.8178166223588936
mc_entropy,-0.5925171910384924,0.5823605422326565,0.010527529389314156,-0.7772596702266816,0.7557442443624104,-0.10245604613001628,-0.8103615266875426,0.7827674929937212,0.22438065804441223,-0.8189425037453806,0.7958243541342902,-0.38987118297055295,-0.8199593055342261,0.8371316301740156,-0.5324910846004326,-0.8488287370080605,0.8503879403205007,-0.5336758997248104,-0.8409654206044029,0.8491693272239187,0.326311662452562,-0.8550237355745673,0.8630183679469166,0.08237170392793665,-0.8484505611328577,0.8477256345734558,0.7974818370613385,-0.4991064495749583,0.519285696378978,0.23713427668397782,-0.6726652843876592,0.6684481700995755,0.15427957352878954,-0.7651316791772433,0.7412962052784973,-0.32139242461203194,-0.7821293900691815,0.7668284918540308,-0.47592011669869294,-0.7829177106244571,0.7771214779934769,-0.5277018086203157,-0.7914528018921911,0.7775497753584546,-0.3097310334503475,-0.7889394661384884,0.7539221524790944,0.7183999486792924,-0.7856825137678521,0.7423030203788431,0.27610999267327163,-0.7627755685456102,0.7071549477942388,0.7423298884774902,1.0,-0.7860780728241598
conf_signal,0.6510223402031737,-0.6083572220315318,-0.0681014498270024,0.8149487042234984,-0.7511193688879828,0.08233849458081963,0.8110185064815914,-0.7536334658361988,-0.1879383476876496,0.7957814300700611,-0.7556391334853282,0.24631798990240691,0.7927453330944142,-0.774819692614425,0.5083493892969215,0.7967437884270882,-0.7674876644451212,0.5229289694312435,0.7848414404573428,-0.7619732641779556,-0.24745698727054807,0.7945310609483537,-0.7709762236213002,-0.0474383695679772,0.77758430784505,-0.7538264950864912,-0.696393669043417,0.5498687657704171,-0.550683662449827,-0.2290577801327982,0.765988695417609,-0.7189638690229235,-0.22183443791445,0.8722319171554428,-0.8057039673753541,0.3851655488119099,0.8941549420546525,-0.8391435214337503,0.5372586604234938,0.9332788969731778,-0.8853516611730198,0.6148729946371138,0.9278589348683076,-0.8751919221524006,0.3682896528250322,0.9185120806698487,-0.8340003369971943,-0.8315072604369093,0.9139462180536073,-0.8160934587480526,-0.36383536010966805,0.8610849365183465,-0.7651200058816535,-0.8178166223588936,-0.7860780728241598,1.0
